time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
133.926502,-0.2827,0.4862,-0.1246,0.576
133.933794,-0.3206,0.4200,-0.1220,0.542
133.938022,-0.2564,0.3184,-0.0882,0.418
133.948189,-0.2353,0.3173,-0.0519,0.398
133.958749,-0.2232,0.3232,0.0969,0.405
133.967252,-0.3464,0.3024,0.3368,0.570
133.979036,-0.3687,0.2687,0.3613,0.582
133.987083,-0.2570,0.2138,0.2517,0.418
134.000207,-0.2003,0.1569,0.1492,0.295
134.013469,-0.2147,0.1528,0.1498,0.303
134.017130,-0.2731,0.0699,0.0330,0.284
134.029501,-0.3300,0.1047,0.0001,0.346
134.036908,-0.2698,0.1012,-0.0878,0.301
134.047649,-0.2344,0.0823,-0.1134,0.273
134.057936,-0.2690,0.0771,-0.1149,0.303
134.066611,-0.3045,0.0880,-0.0326,0.319
134.077574,-0.3466,0.0487,0.0115,0.350
134.086669,-0.3562,0.0243,0.0531,0.361
134.098883,-0.3712,-0.0711,0.0970,0.390
134.107775,-0.3842,-0.0748,0.0977,0.403
134.117615,-0.2016,-0.1231,0.1223,0.266
134.128286,-0.1661,-0.0796,0.1300,0.225
134.137057,-0.1078,0.0580,0.1162,0.169
134.147706,-0.1282,0.1956,0.0951,0.252
134.156790,-0.1390,0.2580,0.0381,0.296
134.168155,-0.1593,0.2930,-0.0858,0.344
134.184560,-0.1445,0.2064,-0.0784,0.264
134.187867,-0.1358,0.1264,-0.1308,0.227
134.198030,-0.1481,0.0782,-0.0394,0.172
134.210695,-0.1974,0.0472,0.0711,0.215
134.217010,-0.2398,-0.0429,0.1673,0.295
134.226650,-0.2432,-0.0462,0.1676,0.299
134.288408,-0.0692,-0.1536,-0.0548,0.177
134.289593,-0.0718,-0.1536,-0.0547,0.178
134.289887,-0.0740,-0.1518,-0.0546,0.178
134.290188,-0.0779,-0.1496,-0.0545,0.177
134.290466,-0.0860,-0.1483,-0.0542,0.180
134.290716,-0.0987,-0.1493,-0.0534,0.187
134.297726,0.1909,0.0734,0.0649,0.215
134.308561,0.2266,0.0127,0.0758,0.239
134.317502,0.2500,-0.0438,0.1372,0.288
134.327672,0.2902,-0.1148,0.1317,0.339
134.338005,0.2352,-0.0996,0.1264,0.285
134.349324,0.0381,-0.0630,0.0830,0.111
134.358134,-0.1565,-0.0889,0.0516,0.187
134.367733,-0.1817,-0.0932,0.0536,0.211
134.384629,-0.6067,-0.2276,-0.0453,0.650
134.386794,-0.6192,-0.2270,-0.0443,0.661
134.398497,-0.6367,-0.2567,-0.1592,0.705
134.407204,-0.5581,-0.2395,-0.1117,0.618
134.416659,-0.3870,-0.2091,-0.0862,0.448
134.427515,-0.1534,-0.1201,0.0205,0.196
134.436922,0.0276,-0.0930,0.1057,0.143
134.447715,0.0943,-0.0952,0.1312,0.188
134.457512,0.0976,-0.0896,0.1307,0.186
134.468085,0.1013,-0.1452,0.0969,0.202
134.487171,0.1421,-0.1538,0.0775,0.223
134.488383,0.1439,-0.1317,0.0296,0.197
134.500554,0.0543,-0.1602,-0.0591,0.179
134.507808,0.0056,-0.1406,-0.1046,0.175
134.516281,-0.0114,-0.0920,-0.1502,0.177
134.527308,-0.0088,-0.0964,-0.1264,0.159
134.538206,0.0539,-0.0989,-0.0787,0.137
134.547947,0.1193,-0.1373,-0.0525,0.189
134.556678,0.1509,-0.1372,-0.0095,0.204
134.567995,0.1682,-0.1038,0.0335,0.200
134.585431,0.1755,-0.0580,0.1005,0.210
134.587035,0.1751,-0.0579,0.1006,0.210
134.600949,0.1146,-0.0004,0.1916,0.223
134.655711,0.1114,-0.0677,-0.0645,0.145
134.656972,0.1107,-0.0683,-0.0644,0.145
134.657348,0.1099,-0.0689,-0.0644,0.145
134.657674,0.1073,-0.0670,-0.0642,0.142
134.657936,0.1050,-0.0656,-0.0641,0.139
134.658291,-0.1145,0.1362,0.0509,0.185
134.667933,-0.0959,0.2080,0.0677,0.239
134.679900,-0.0412,0.1310,-0.0065,0.138
134.687698,-0.0079,0.0324,-0.0400,0.052
134.696970,0.0230,-0.0063,-0.0280,0.037
134.707879,0.0678,0.0174,0.0032,0.070
134.720041,0.0117,0.0390,0.0153,0.043
134.733166,-0.0046,0.0461,0.0322,0.056
134.736761,-0.0524,0.0338,0.0515,0.081
134.747582,-0.0434,-0.0028,0.0614,0.075
134.757011,-0.0253,0.0350,0.1359,0.143
134.768363,-0.0130,0.1349,0.1051,0.171
134.780054,-0.0104,0.1792,0.1031,0.207
134.787770,0.0063,0.1536,0.0246,0.156
134.802713,-0.0253,0.1589,-0.0204,0.162
134.808091,-0.1118,0.0708,-0.0726,0.151
134.818766,-0.1669,0.0329,-0.0554,0.179
134.826765,-0.1706,0.0311,-0.0550,0.182
134.837014,-0.1990,-0.0445,-0.0117,0.204
134.847011,-0.1035,-0.0978,-0.0212,0.144
134.857833,0.0360,-0.1362,0.0123,0.141
134.867073,0.0367,-0.1356,0.0122,0.141
134.879912,0.0826,-0.0508,0.1031,0.142
134.888031,0.0848,0.0485,0.1294,0.162
134.898418,0.0557,0.1352,0.1414,0.203
134.906797,0.0556,0.1519,0.0552,0.171
134.922392,0.0099,0.1152,-0.0717,0.136
134.935474,-0.0050,0.1910,-0.1482,0.242
134.936407,0.0446,0.2046,-0.1697,0.270
134.950067,0.1005,0.3692,-0.1192,0.401
134.956240,0.1369,0.3149,-0.0783,0.352
134.968061,0.1773,0.3169,0.0729,0.370
134.975565,0.1528,0.2652,0.1092,0.325
135.038076,0.0393,0.0930,-0.0316,0.106
135.039165,0.0366,0.0885,-0.0311,0.101
135.039425,0.0349,0.0845,-0.0308,0.097
135.039697,0.0339,0.0816,-0.0306,0.094
135.039936,0.0337,0.0795,-0.0305,0.092
135.040158,0.0341,0.0776,-0.0304,0.090
135.046859,-0.0649,0.0523,-0.0233,0.087
135.056647,-0.0432,0.0609,-0.0067,0.075
135.066539,0.0826,0.0435,0.0433,0.103
135.077457,0.1369,0.0311,0.0023,0.140
135.087133,0.1672,0.0429,0.0068,0.173
135.104038,0.1753,0.0403,-0.0222,0.181
135.108597,0.1632,0.0565,0.0087,0.173
135.117435,0.1427,0.0725,0.0279,0.162
135.129479,0.0972,0.0904,0.0231,0.135
135.137430,0.0751,0.1462,0.0280,0.167
135.146749,0.0382,0.1202,-0.0125,0.127
135.157829,0.0061,0.1322,-0.0171,0.133
135.168922,0.0028,0.0892,-0.0025,0.089
135.176605,0.0097,0.0895,0.0168,0.092
135.188205,0.0241,0.0328,0.0767,0.087
135.205833,-0.0186,0.0004,0.1222,0.124
135.206977,-0.0176,0.0259,0.1198,0.124
135.219700,-0.0543,0.0372,0.0598,0.089
135.229632,-0.0691,0.0727,0.0046,0.100
135.236999,-0.0140,0.0649,-0.1368,0.152
135.246756,-0.0349,0.0454,-0.2065,0.214
135.257822,-0.0311,0.0643,-0.1948,0.207
135.268938,-0.0216,0.0666,-0.0587,0.091
135.277463,-0.0133,0.0305,0.0582,0.067
135.288539,0.0441,0.0088,0.1127,0.121
135.306667,0.0909,-0.0082,0.1648,0.188
135.307812,0.1532,-0.0560,0.1042,0.194
135.320343,0.2226,-0.0506,0.0340,0.231
135.328102,0.2913,-0.0182,-0.0577,0.298
135.336639,0.3630,0.0507,-0.1062,0.382
135.347129,0.2738,0.0932,-0.1449,0.323
135.409864,0.0507,0.0943,0.0297,0.111
135.411141,0.0519,0.0942,0.0296,0.112
135.411461,0.0534,0.0929,0.0296,0.111
135.411717,0.0550,0.0911,0.0295,0.110
135.411973,0.0566,0.0895,0.0295,0.110
135.412242,0.0583,0.0883,0.0294,0.110
135.418219,-0.0922,-0.0055,0.0029,0.092
135.428218,-0.1052,0.0086,-0.0021,0.106
135.437073,-0.1007,0.0089,-0.0024,0.101
135.448633,-0.0410,0.0571,0.0451,0.084
135.457846,0.0781,0.0885,0.0232,0.120
135.467836,0.1220,0.0742,-0.0392,0.148
135.477781,0.1381,0.0952,-0.0489,0.175
135.487875,0.1429,0.1132,0.0062,0.182
135.506966,0.1411,0.1114,0.0064,0.180
135.508111,0.0182,0.0138,0.0834,0.086
135.519421,-0.0548,0.0121,0.1124,0.126
135.528241,-0.0579,0.0103,0.1127,0.127
135.537041,-0.1206,-0.0872,0.0963,0.177
135.547985,-0.1136,-0.1749,0.0008,0.209
135.557920,-0.1277,-0.1684,-0.0469,0.216
135.568305,-0.1411,-0.1349,-0.0301,0.198
135.577496,-0.1848,-0.1029,-0.0373,0.215
135.587701,-0.1842,-0.1016,-0.0374,0.214
135.607022,-0.1774,-0.0904,-0.0065,0.199
135.608181,-0.0831,-0.0837,0.0387,0.124
135.625995,-0.0527,-0.0577,0.0551,0.096
135.626886,-0.0434,-0.0222,0.0451,0.066
135.636325,0.0094,-0.0109,0.0997,0.101
135.647556,0.0246,0.0146,0.1399,0.143
135.657180,0.1023,0.0540,0.0294,0.119
135.666952,0.1082,0.0546,0.0289,0.125
135.676919,0.2328,0.0001,-0.1247,0.264
135.688000,0.2330,0.0268,-0.1416,0.274
135.708492,0.2312,-0.0184,-0.1297,0.266
135.709929,0.0973,-0.0929,-0.0816,0.157
135.719793,0.0194,-0.1167,0.0335,0.123
135.791672,-0.2035,-0.0110,0.1152,0.234
135.792866,-0.2087,-0.0107,0.1156,0.239
135.793179,-0.2138,-0.0110,0.1159,0.243
135.793678,-0.2181,-0.0117,0.1163,0.247
135.793939,-0.2220,-0.0120,0.1166,0.251
135.794204,-0.2248,-0.0116,0.1167,0.254
135.794503,-0.1578,-0.1089,0.0067,0.192
135.796928,-0.0671,-0.0858,-0.0051,0.109
135.808230,-0.0683,-0.0142,-0.0577,0.091
135.816408,-0.0010,-0.0365,-0.0311,0.048
135.827137,-0.0237,-0.0543,-0.0020,0.059
135.837883,-0.0134,-0.0342,0.1038,0.110
135.848440,-0.0413,-0.1151,0.1281,0.177
135.855681,-0.0223,-0.2007,0.1117,0.231
135.867334,-0.0575,-0.2066,0.0736,0.227
135.876682,-0.1412,-0.2210,0.0306,0.264
135.890996,-0.1892,-0.2411,-0.0558,0.311
135.896602,-0.1361,-0.2143,-0.1161,0.279
135.906477,-0.0550,-0.1628,-0.0329,0.175
135.918329,-0.0571,-0.1184,-0.0551,0.142
135.926296,-0.0750,-0.0932,0.0160,0.121
135.935998,-0.0689,-0.0852,0.0153,0.111
135.947522,-0.0263,-0.0991,0.0027,0.103
135.955948,0.0450,-0.0537,-0.0459,0.084
135.971201,0.1089,-0.0353,-0.0178,0.116
135.975985,0.1656,-0.0677,0.0391,0.183
135.986497,0.1290,-0.0475,0.0385,0.143
135.996713,0.0666,0.0279,0.1025,0.125
136.006279,0.0267,0.0959,0.1018,0.142
136.017587,0.0380,0.1036,0.1059,0.153
136.026394,0.0419,0.1755,0.0573,0.189
136.036606,0.1014,0.1297,-0.0894,0.187
136.047396,0.0954,0.1459,-0.1427,0.225
136.056820,0.1857,0.2122,-0.1647,0.327
136.067379,0.1110,0.2852,-0.0884,0.319
136.077742,0.0151,0.3379,-0.0407,0.341
136.086917,-0.0409,0.3562,0.0599,0.364
136.146148,-0.0118,0.2846,0.0551,0.290
136.147521,-0.0119,0.2812,0.0553,0.287
136.147812,-0.0130,0.2763,0.0555,0.282
136.148072,-0.0143,0.2713,0.0558,0.277
136.148332,-0.0161,0.2667,0.0561,0.273
136.149003,-0.0833,0.1123,0.0445,0.147
136.158089,-0.1200,0.1648,0.1142,0.234
136.168187,-0.0828,0.2488,0.0858,0.276
136.178279,0.0210,0.2363,0.0958,0.256
136.190257,0.1452,0.2520,0.0484,0.295
136.209767,0.0855,0.2768,0.0035,0.290
136.210896,-0.0234,0.2217,0.0019,0.223
136.224038,-0.1451,0.2141,0.0625,0.266
136.228192,-0.1586,0.1658,0.1160,0.257
136.239898,-0.1544,0.1151,0.1024,0.218
136.247979,-0.2210,0.0867,0.0504,0.243
136.258379,-0.1882,0.0948,-0.0304,0.213
136.268638,-0.0605,0.1637,-0.0683,0.187
136.278699,0.0344,0.2428,-0.0608,0.253
136.288487,0.1118,0.3746,-0.0676,0.397
136.298173,0.1117,0.3976,0.0072,0.413
136.309573,0.1153,0.3229,0.0031,0.343
136.322242,0.1132,0.2207,0.0111,0.248
136.328385,0.0745,0.1397,0.0143,0.159
136.338556,0.0671,0.0616,0.0080,0.091
136.346711,0.0600,0.0564,0.0088,0.083
136.360991,0.0241,-0.0435,-0.0000,0.050
136.366797,0.0176,-0.0467,0.0007,0.050
136.376865,-0.0242,-0.1354,0.0970,0.168
136.388930,-0.0272,-0.1420,0.0472,0.152
136.397700,-0.0363,-0.1286,-0.0122,0.134
136.408818,-0.0400,-0.1286,-0.0119,0.135
136.424534,-0.0075,-0.0825,0.0338,0.089
136.427686,-0.0655,-0.0478,0.0220,0.084
136.437154,-0.0990,-0.0179,0.0053,0.101
136.447098,-0.1152,-0.0147,-0.0209,0.118
136.506240,-0.0300,0.1225,0.0486,0.135
136.507384,-0.0308,0.1232,0.0486,0.136
136.507657,-0.0314,0.1239,0.0486,0.137
136.507925,-0.0318,0.1243,0.0486,0.137
136.508152,-0.0323,0.1242,0.0487,0.137
136.508406,0.0296,0.0830,0.0583,0.106
136.516548,0.0077,0.0490,0.0607,0.078
136.528986,-0.0074,0.0389,0.0537,0.067
136.536773,-0.0680,0.0601,0.0130,0.092
136.547233,-0.0468,0.1007,-0.0683,0.130
136.557905,0.0011,0.1219,-0.1090,0.164
136.568122,0.0012,0.1216,-0.1090,0.163
136.577725,0.0228,0.1232,-0.0563,0.137
136.588030,0.0015,0.1078,-0.0395,0.115
136.598032,-0.0126,0.0563,-0.0251,0.063
136.610067,0.0098,0.0312,-0.0538,0.063
136.624183,0.0325,0.0159,0.0012,0.036
136.627119,0.0342,0.0152,0.0011,0.037
136.636590,-0.0016,0.1371,0.0272,0.140
136.647831,-0.0488,0.1754,0.0916,0.204
136.658894,-0.1239,0.1944,0.0387,0.234
136.669344,-0.0734,0.1821,0.0120,0.197
136.678113,-0.0435,0.2439,-0.1058,0.269
136.688882,0.0157,0.2789,-0.1757,0.330
136.696765,0.0940,0.3127,-0.1234,0.349
136.709383,0.1567,0.3073,-0.0422,0.348
136.724600,0.1393,0.3175,0.0511,0.350
136.727576,0.1496,0.2333,0.1301,0.306
136.736302,0.1971,0.1704,0.1949,0.325
136.747787,0.2433,0.1797,0.1425,0.334
136.756599,0.2256,0.1416,0.1572,0.309
136.768992,0.2231,0.1375,0.1576,0.306
136.777913,0.1407,0.1914,0.0527,0.243
136.787448,0.0929,0.1491,0.0701,0.189
136.796512,0.0566,0.0301,0.0898,0.110
136.809776,0.0343,-0.0338,0.0187,0.052
136.819788,-0.0001,-0.0879,-0.0262,0.092
136.873635,0.0227,-0.1488,-0.0614,0.163
136.874946,0.0161,-0.1518,-0.0607,0.164
136.875508,0.0095,-0.1544,-0.0600,0.166
136.875819,0.0027,-0.1563,-0.0594,0.167
136.876106,-0.0034,-0.1576,-0.0588,0.168
136.878031,-0.0562,-0.1178,0.1284,0.183
136.887131,-0.1029,-0.1660,0.1359,0.238
136.897358,-0.1520,-0.1967,0.0928,0.265
136.908708,-0.0960,-0.2479,-0.0246,0.267
136.917151,-0.0595,-0.3218,-0.1687,0.368
136.928122,-0.0357,-0.3675,-0.2388,0.440
136.943742,-0.0392,-0.3465,-0.2133,0.409
136.948283,-0.0319,-0.3383,-0.2144,0.402
136.957829,-0.0494,-0.4837,0.0357,0.488
136.968450,-0.0439,-0.4848,0.2305,0.539
136.977181,-0.0943,-0.4682,0.1305,0.495
136.988274,-0.1057,-0.3635,0.0830,0.388
136.996549,-0.1173,-0.3331,-0.0557,0.358
137.009447,-0.1193,-0.4352,-0.0987,0.462
137.022409,-0.1839,-0.5506,-0.0699,0.585
137.026678,-0.1292,-0.4174,-0.1443,0.460
137.036277,0.1318,-0.2550,-0.1110,0.308
137.046876,0.4271,-0.0535,-0.0316,0.432
137.056295,1.0944,0.2455,0.0120,1.122
137.066751,1.4847,0.7271,0.1946,1.665
137.075824,0.8639,0.8226,0.0784,1.196
137.086838,0.6529,0.1541,0.1540,0.688
137.096342,0.0714,-0.1982,-0.0912,0.230
137.110822,1.1670,-0.6795,-0.3008,1.384
137.116673,1.6188,-0.6975,-0.7046,1.898
137.127848,1.9180,-0.2593,-0.4670,1.991
137.136998,1.3291,0.4427,-0.6986,1.565
137.147733,1.3893,0.5535,0.1209,1.500
137.156751,1.6604,0.3427,0.1530,1.702
137.167655,1.6538,0.0625,0.5589,1.747
137.177684,1.8197,-0.1576,0.5195,1.899
137.213162,1.9061,-0.1745,0.5234,1.984
137.214771,1.9546,-0.1648,0.5226,2.030
137.215098,2.0029,-0.1531,0.5221,2.075
137.245001,2.1332,0.3059,-0.2061,2.165
137.246606,2.1776,0.3154,-0.2062,2.210
137.247020,2.2177,0.3228,-0.2060,2.250
137.247461,2.3132,0.1463,-0.1913,2.326
137.256755,2.4804,0.0408,0.0102,2.481
137.268322,2.5771,0.0482,0.1470,2.582
137.276809,2.6409,0.1833,0.3101,2.665
137.287187,2.6557,0.3162,0.2839,2.689
137.297059,2.6574,0.3695,0.1139,2.685
137.307525,2.6693,0.3279,-0.0921,2.691
137.317026,2.6884,0.2369,-0.2599,2.711
137.328348,2.7554,0.1088,-0.3394,2.778
137.343723,2.7306,0.1096,-0.3399,2.754
137.348003,2.7242,0.1325,-0.1322,2.731
137.356862,2.7205,0.2537,0.1904,2.739
137.368194,2.6296,0.3294,0.3048,2.668
137.377772,2.5353,0.3932,0.3930,2.596
137.388612,2.4235,0.3291,0.3452,2.470
137.396724,2.3140,0.2909,0.2140,2.342
137.407799,2.1778,0.1973,0.0569,2.188
137.416704,2.1024,0.1972,0.0585,2.112
137.429961,1.8909,0.2789,0.0896,1.913
137.445363,1.7403,0.3131,0.2364,1.784
137.447126,1.5510,0.3688,0.4367,1.653
137.456327,1.3409,0.3190,0.5013,1.467
137.466927,1.1363,0.2308,0.5598,1.288
137.477471,0.9767,0.1455,0.5233,1.118
137.488902,0.8077,0.0951,0.4636,0.936
137.496754,0.6805,0.1158,0.4669,0.833
137.506576,0.5932,0.1217,0.4756,0.770
137.517064,0.4626,0.2007,0.4082,0.649
137.528580,0.3421,0.2185,0.4513,0.607
137.543689,0.1934,0.1654,0.4732,0.537
137.546123,0.0101,0.1758,0.4066,0.443
137.605660,-0.1950,0.1396,0.3782,0.448
137.606946,-0.2604,0.1531,0.3878,0.492
137.607227,-0.3210,0.1685,0.3970,0.538
137.607483,-0.3757,0.1853,0.4057,0.583
137.607738,-0.4251,0.2032,0.4138,0.627
137.608028,-0.6052,0.4922,0.0209,0.780
137.617436,-0.5244,-0.0243,0.3237,0.617
137.630868,-0.5422,-0.3436,0.3002,0.709
137.639061,-0.4817,-0.3479,0.6730,0.898
137.647768,-0.5248,-0.0672,0.7627,0.928
137.656750,-0.5542,0.3019,0.8106,1.027
137.667299,-0.5696,0.5620,0.6183,1.011
137.677148,-0.7290,0.4570,0.3008,0.912
137.687433,-0.4761,0.3241,0.0926,0.583
137.696618,-0.3174,0.0969,-0.1068,0.349
137.713365,-0.2105,-0.0052,0.1410,0.253
137.716341,-0.0880,0.1007,0.3983,0.420
137.727870,-0.0560,0.3289,0.7779,0.846
137.736938,0.0192,0.6281,0.9468,1.136
137.746712,0.1429,0.7574,0.9100,1.192
137.756089,0.2308,0.6840,0.6074,0.943
137.766938,0.3232,0.5467,0.2954,0.700
137.777532,0.4316,0.4061,0.0386,0.594
137.785673,0.5284,0.3660,-0.0021,0.643
137.795774,0.5945,0.5353,0.1372,0.812
137.814879,0.5874,0.8205,0.4257,1.095
137.816255,0.7319,1.0961,0.5567,1.431
137.831900,0.8209,1.1740,0.6284,1.564
137.837034,0.8049,1.0993,0.5879,1.484
137.846377,0.8959,1.0465,0.4138,1.438
137.856976,0.9910,1.0245,0.2308,1.444
137.866923,1.0363,1.1097,0.1684,1.528
137.876146,1.0266,1.2857,0.2768,1.668
137.886549,1.0529,1.4180,0.3576,1.802
137.896342,1.0473,1.5037,0.4538,1.888
137.914897,0.9967,1.5283,0.4718,1.885
137.943107,0.9324,1.4582,0.3855,1.773
137.944023,0.8902,1.4804,0.3959,1.772
137.944412,0.8421,1.5018,0.4076,1.769
137.973578,0.5047,1.5898,0.5547,1.758
137.974762,0.4481,1.6103,0.5689,1.766
137.975120,0.3882,1.6296,0.5841,1.774
137.975637,0.3098,1.6114,0.5599,1.734
137.986148,0.1475,1.5394,0.4409,1.608
137.996236,-0.0192,1.5023,0.3659,1.546
138.013576,-0.2211,1.5098,0.3900,1.575
138.015619,-0.4331,1.5453,0.4506,1.667
138.027765,-0.6353,1.5202,0.5021,1.722
138.036373,-0.7042,1.5325,0.5225,1.766
138.046207,-0.9671,1.4459,0.6625,1.861
138.066339,-1.0358,1.4282,0.6010,1.864
138.067645,-1.0559,1.3164,0.3834,1.731
138.075807,-1.0111,1.2638,0.3872,1.664
138.085639,-1.1710,1.2255,0.3663,1.734
138.096016,-1.1465,1.2710,0.4615,1.773
138.114103,-1.1412,1.3310,0.5411,1.835
138.115210,-1.2517,1.2734,0.4855,1.850
138.128019,-1.2847,1.2817,0.4975,1.882
138.135750,-1.2747,1.2135,0.6135,1.864
138.146394,-1.2171,1.0949,0.3616,1.677
138.157356,-1.1621,1.1198,0.2902,1.640
138.167560,-1.2056,1.1975,0.1455,1.705
138.176618,-1.1720,1.2408,0.2670,1.728
138.186313,-1.1430,1.2569,0.1282,1.704
138.195840,-1.0219,1.2405,0.4045,1.657
138.216396,-0.8703,1.2613,0.3560,1.573
138.217719,-0.7337,1.2683,0.5094,1.551
138.229931,-0.5802,1.2618,0.4271,1.453
138.237516,-0.4635,1.3596,0.5165,1.526
138.246648,-0.3529,1.4300,0.3133,1.506
138.258041,-0.2294,1.4695,0.3442,1.527
138.266929,-0.1176,1.5257,0.2095,1.545
138.276867,-0.0442,1.5459,0.1871,1.558
138.340654,0.2254,1.4559,0.3392,1.512
138.342337,0.2384,1.4422,0.3332,1.499
138.342674,0.2503,1.4265,0.3273,1.485
138.343046,0.2606,1.4089,0.3218,1.468
138.343320,0.2680,1.3899,0.3171,1.451
138.343579,0.2722,1.3696,0.3134,1.431
138.347623,0.3674,1.3645,0.3175,1.448
138.355996,0.2811,1.3096,0.2367,1.360
138.367035,0.1956,1.2711,0.0349,1.287
138.375616,0.1774,1.2416,0.0570,1.256
138.385875,0.1616,1.2095,0.0590,1.222
138.395790,0.3306,1.1291,0.0431,1.177
138.417549,0.3699,1.0868,0.1799,1.162
138.418883,0.4148,0.9819,0.1463,1.076
138.432085,0.5165,0.9463,0.2034,1.097
138.435821,0.4549,0.9615,0.2697,1.097
138.445110,0.3203,0.9098,0.1253,0.973
138.456143,0.2115,0.7832,0.0334,0.812
138.465647,0.1298,0.7093,0.1207,0.731
138.475365,-0.0055,0.5857,0.0589,0.589
138.486264,-0.0689,0.5292,0.0802,0.540
138.498689,-0.4429,0.4062,0.3925,0.718
138.506104,-0.5562,0.2356,0.3036,0.676
138.517799,-0.6065,0.0634,0.3972,0.728
138.532861,-0.6677,-0.0476,0.4793,0.823
138.536734,-0.7711,-0.1331,0.4782,0.917
138.547229,-0.9234,-0.1907,0.5349,1.084
138.555953,-1.0688,-0.3493,0.6012,1.275
138.566516,-1.1348,-0.3430,0.4565,1.270
138.575364,-1.2185,-0.4903,0.3109,1.350
138.585431,-1.3853,-0.4822,0.4593,1.537
138.599543,-1.5785,-0.4599,0.2004,1.656
138.605920,-1.5825,-0.4891,0.0741,1.658
138.617357,-1.7090,-0.6103,0.1284,1.819
138.632054,-1.8511,-0.7207,0.1436,1.992
138.636108,-1.8783,-0.8797,0.1954,2.083
138.645300,-1.8543,-1.0078,0.3745,2.143
138.717745,-2.0834,-0.9608,0.2007,2.303
138.719073,-2.0934,-1.0307,0.2112,2.343
138.719278,-2.0971,-1.1007,0.2191,2.379
138.719453,-2.0938,-1.1710,0.2242,2.409
138.719596,-2.0832,-1.2421,0.2262,2.436
138.719694,-2.0658,-1.3133,0.2255,2.458
138.719873,-1.9807,-1.3203,0.1317,2.384
138.725760,-1.9146,-1.4850,0.1367,2.427
138.735551,-1.8810,-1.5558,0.1299,2.444
138.745531,-1.7382,-1.5758,0.2931,2.364
138.755081,-1.6190,-1.6139,0.2988,2.305
138.764704,-1.5207,-1.6557,0.2882,2.267
138.773997,-1.4663,-1.7228,0.2740,2.279
138.784840,-1.2682,-1.6079,-0.0121,2.048
138.794470,-1.0769,-1.6169,-0.1368,1.948
138.804541,-0.9065,-1.6926,-0.0776,1.922
138.815033,-0.7909,-1.6669,-0.0139,1.845
138.826608,-0.6634,-1.7307,0.0759,1.855
138.835390,-0.5894,-1.7936,0.0583,1.889
138.844698,-0.3317,-2.0304,-0.0119,2.057
138.855665,-0.2206,-2.2424,-0.2149,2.263
138.865979,-0.0482,-2.5160,-0.8142,2.645
138.877128,0.3106,-2.2159,-0.0120,2.238
138.884797,0.5801,-1.9987,0.1826,2.089
138.896348,0.8620,-1.9888,0.3745,2.200
138.905553,1.0156,-2.3040,-0.0699,2.519
138.917408,1.0129,-2.6818,-0.0902,2.868
138.931053,0.9798,-2.8484,-0.5747,3.067
138.936453,0.9227,-2.8817,-0.6647,3.098
138.944821,0.8102,-2.7542,-0.6207,2.937
138.954696,0.7504,-2.5676,-0.3909,2.703
138.965974,0.6654,-2.6219,-0.3586,2.729
138.976551,0.6105,-2.6854,-0.0998,2.756
138.984737,0.5709,-2.4556,-0.1822,2.528
138.997372,0.4162,-3.0343,-0.1128,3.065
139.004782,0.3547,-3.2790,-0.2175,3.305
139.016550,0.3226,-3.4477,0.1234,3.465
139.072274,-0.0496,-3.1442,-0.0048,3.145
139.073785,-0.0414,-3.1819,0.0049,3.182
139.074277,-0.0320,-3.2181,0.0139,3.218
139.074723,-0.0215,-3.2535,0.0224,3.254
139.075088,-0.0098,-3.2880,0.0305,3.288
139.075533,-0.1534,-3.5349,-0.0989,3.540
139.085178,-0.1936,-3.6885,-0.1485,3.697
139.094329,-0.2195,-3.6671,0.0711,3.674
139.104756,-0.2712,-3.5487,0.1592,3.563
139.115656,-0.3881,-3.4342,0.2769,3.467
139.135822,-0.4079,-3.4048,0.1792,3.434
139.137107,-0.4048,-3.4162,0.0701,3.441
139.147909,-0.4130,-3.4374,-0.1196,3.464
139.155338,-0.4196,-3.3601,-0.1053,3.388
139.165512,-0.3869,-3.2295,-0.1528,3.256
139.175726,-0.3759,-3.0452,0.0368,3.069
139.184363,-0.3257,-2.9994,-0.0051,3.017
139.194435,-0.3579,-2.9103,0.1740,2.937
139.204805,-0.3079,-2.8662,0.0834,2.884
139.215608,-0.3213,-2.7837,0.2068,2.810
139.225576,-0.3125,-2.6911,0.1542,2.714
139.236226,-0.2728,-2.6509,0.2178,2.674
139.251556,-0.2123,-2.5960,0.3477,2.628
139.254286,-0.0883,-2.5357,0.4409,2.575
139.264462,0.0312,-2.4242,0.5000,2.475
139.275988,0.1460,-2.3239,0.4389,2.369
139.285092,0.2096,-2.2138,0.4304,2.265
139.295332,0.3098,-2.1709,0.3191,2.216
139.305114,0.3530,-2.1646,0.2681,2.209
139.315619,0.4746,-2.1255,0.2848,2.196
139.336553,0.5969,-2.0844,0.3332,2.194
139.338026,0.6546,-2.0391,0.4301,2.184
139.349159,0.7172,-1.9991,0.5109,2.184
139.354730,0.7238,-1.9501,0.5710,2.157
139.364555,0.7639,-1.9183,0.5098,2.127
139.374461,0.7932,-1.8759,0.4926,2.095
139.438869,0.8404,-1.7467,0.3950,1.978
139.440062,0.8570,-1.7027,0.3797,1.944
139.440439,0.8669,-1.6581,0.3654,1.906
139.440767,0.8686,-1.6126,0.3523,1.865
139.441109,0.8634,-1.5667,0.3403,1.821
