time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
311.453617,-0.1334,-0.2663,-0.0779,0.308
311.463225,-0.1176,0.1292,-0.2530,0.307
311.472631,-0.1506,0.3357,-0.1238,0.388
311.482735,-0.2008,0.5425,0.0606,0.582
311.496023,-0.2621,0.6885,0.0129,0.737
311.502373,-0.2704,0.6904,0.0133,0.742
311.511785,-0.3077,0.7798,0.3968,0.927
311.523318,-0.2831,0.7215,0.4501,0.896
311.532120,-0.2800,0.6365,0.5347,0.877
311.542732,-0.1423,0.4807,0.5356,0.734
311.552419,0.0628,0.3847,0.4742,0.614
311.614230,0.3948,-0.1690,0.3746,0.570
311.615786,0.3909,-0.1762,0.3756,0.570
311.616104,0.3849,-0.1828,0.3766,0.569
311.616362,0.3760,-0.1898,0.3778,0.566
311.616626,0.3620,-0.1963,0.3794,0.560
311.616917,0.3477,-0.2014,0.3808,0.554
311.623010,0.3059,-0.0716,0.1387,0.343
311.633094,0.1117,0.0017,0.8521,0.859
311.642901,0.0415,0.0532,0.6224,0.626
311.651635,0.0144,0.0460,0.6252,0.627
311.663322,0.0614,0.0308,0.5804,0.584
311.672440,-0.0224,0.0026,0.8757,0.876
311.683029,0.0054,-0.0366,0.8526,0.853
311.696205,-0.0169,-0.0515,0.9325,0.934
311.707134,-0.1315,-0.0097,0.6292,0.643
311.711559,-0.2561,0.0649,0.6350,0.688
311.721631,-0.5341,0.0829,0.4615,0.711
311.731929,-0.8217,0.0063,0.4221,0.924
311.744214,-0.9669,-0.0327,0.3755,1.038
311.751730,-0.9984,0.0084,0.3575,1.061
311.761958,-1.1176,0.0663,0.4542,1.208
311.774185,-1.2077,0.0619,0.5072,1.311
311.781362,-1.1818,0.1714,0.4353,1.271
311.793807,-1.1016,0.2763,0.2600,1.165
311.801020,-1.0333,0.3673,0.1346,1.105
311.811212,-0.9674,0.3916,0.1219,1.051
311.822109,-0.8684,0.4184,0.0086,0.964
311.831320,-0.7740,0.5031,-0.2267,0.951
311.841811,-0.6642,0.5664,-0.1292,0.882
311.852255,-0.5939,0.6208,-0.1922,0.880
311.861946,-0.5764,0.6604,-0.1643,0.892
311.871849,-0.4646,0.6903,-0.4210,0.933
311.882186,-0.4486,0.6246,-0.4621,0.897
311.895304,-0.4734,0.8359,-0.8187,1.262
311.903251,-0.4442,0.8213,-0.7172,1.177
311.912081,-0.4773,0.7175,-0.9191,1.260
311.921384,-0.4352,0.8167,-0.5628,1.083
311.980345,-0.3232,0.3970,-0.1076,0.523
311.981278,-0.2879,0.3522,-0.1029,0.466
311.981581,-0.2512,0.3060,-0.0978,0.408
311.981831,-0.2140,0.2607,-0.0925,0.350
311.982087,-0.1770,0.2187,-0.0875,0.295
311.983912,-0.3638,-0.4274,-0.0991,0.570
311.991349,-0.2255,-0.5603,0.0178,0.604
312.001292,-0.0681,-0.8574,0.0745,0.863
312.011468,-0.0923,-1.0582,-0.5620,1.202
312.021375,-0.0246,-1.1306,0.1298,1.138
312.031262,0.0828,-1.1484,-0.2061,1.170
312.041129,0.2360,-1.0126,0.2802,1.077
312.050726,0.0000,-1.1363,0.1697,1.149
312.062333,-0.1176,-0.9663,0.2232,0.999
312.072724,-0.2189,-1.0560,0.4843,1.182
312.082785,-0.3071,-1.0829,0.3153,1.169
312.094487,-0.1545,-0.9692,0.4306,1.072
312.101670,-0.1379,-0.8270,0.0735,0.842
312.113232,-0.0367,-0.5795,0.0508,0.583
312.124107,0.0876,-0.4462,-0.2902,0.539
312.132426,0.2509,-0.4790,-0.3009,0.619
312.142605,0.3036,-0.4935,0.0192,0.580
312.150919,0.3041,-0.6100,-0.2022,0.711
312.162490,0.4207,-0.6911,0.0670,0.812
312.172956,0.5509,-0.7257,0.0179,0.911
312.182666,0.7805,-0.7420,-0.1226,1.084
312.192702,0.9358,-0.7017,-0.3899,1.233
312.201736,1.0144,-0.6948,-0.4971,1.326
312.215558,1.0626,-0.7053,-0.4488,1.352
312.227751,1.0763,-0.6856,-0.1107,1.281
312.231805,0.9612,-0.5776,-0.0792,1.124
312.241826,0.8364,-0.2972,-0.1340,0.898
312.252381,0.8478,-0.2460,-0.1408,0.894
312.265044,0.9581,-0.1225,-0.1859,0.984
312.280511,0.9136,0.0796,-0.3579,0.984
312.285534,0.8992,0.1355,-0.2975,0.957
312.299283,0.8885,0.2340,-0.3516,0.984
312.353536,0.6341,0.3499,-0.0342,0.725
312.355252,0.6308,0.4007,-0.0394,0.748
312.355579,0.6291,0.4495,-0.0442,0.774
312.355855,0.6287,0.4968,-0.0485,0.803
312.356102,0.6291,0.5436,-0.0525,0.833
312.356387,0.6276,0.5898,-0.0563,0.863
312.362834,0.8843,-0.0392,0.1699,0.901
312.371865,0.9932,-0.1281,0.2669,1.036
312.381717,1.1765,-0.1282,0.4813,1.278
312.399738,1.3467,-0.1315,0.4636,1.430
312.401418,1.1931,-0.2776,0.6902,1.406
312.412128,1.2881,-0.4969,0.3951,1.436
312.424257,1.3218,-0.5673,0.5336,1.534
312.432190,1.0694,-0.4858,0.7516,1.394
312.441754,0.8435,-0.2940,0.0626,0.896
312.452746,0.8014,0.1508,0.4709,0.942
312.463400,0.8182,0.3656,0.2263,0.924
312.474788,0.6552,0.5229,0.2388,0.872
312.482741,0.4382,0.6420,0.4940,0.921
312.494438,0.1602,0.7803,0.1012,0.803
312.500604,-0.1357,0.9336,-0.0179,0.944
312.514783,-0.3858,1.0603,-0.1772,1.142
312.521054,-0.6922,1.1819,-0.1996,1.384
312.533943,-0.9416,1.1417,-0.2433,1.500
312.540748,-1.1201,0.9417,-0.4331,1.526
312.550089,-1.2181,0.8369,-0.5321,1.571
312.562077,-1.2448,0.6571,-0.5046,1.495
312.570221,-1.1586,0.5451,-0.3075,1.317
312.580236,-1.0795,0.4395,-0.3552,1.218
312.591370,-1.0688,0.4124,-0.4033,1.215
312.600880,-1.1685,0.4374,-0.3225,1.289
312.610310,-1.2753,0.4978,-0.2470,1.391
312.620111,-1.4242,0.5812,-0.0928,1.541
312.630380,-1.6102,0.6209,0.0371,1.726
312.640468,-1.9066,0.5481,0.1545,1.990
312.649833,-1.9030,0.5400,0.1541,1.984
312.666040,-2.2917,0.5018,0.2367,2.358
312.719476,-2.8025,0.3907,-0.2512,2.841
312.720874,-2.7815,0.3790,-0.2533,2.819
312.721326,-2.7573,0.3671,-0.2555,2.793
312.721781,-2.7294,0.3586,-0.2581,2.765
312.722139,-2.6987,0.3513,-0.2607,2.734
312.722666,-2.3144,0.2861,0.0311,2.332
312.730802,-2.1425,0.0812,0.0617,2.145
312.740585,-1.9383,-0.2302,0.5109,2.018
312.750417,-1.6512,-0.4119,0.4115,1.751
312.760454,-1.3013,-0.6621,0.8533,1.691
312.770218,-1.0173,-0.8939,1.0536,1.716
312.781126,-0.6724,-1.1459,1.1511,1.758
312.797832,-0.4445,-1.3016,1.1150,1.771
312.802256,-0.4516,-1.3441,0.7104,1.586
312.810257,-0.4087,-1.2779,0.4547,1.417
312.821031,-0.3254,-1.2058,0.2040,1.266
312.830662,-0.3290,-1.2318,0.3774,1.330
312.842697,-0.1333,-1.1994,0.4578,1.291
312.850762,0.0930,-1.0946,0.4286,1.179
312.862487,0.1673,-1.1702,0.5193,1.291
312.870608,0.2210,-1.1672,0.2106,1.206
312.880556,0.4049,-1.1267,-0.0594,1.199
312.899788,0.4572,-1.1194,-0.0587,1.211
312.900904,0.7707,-0.9284,-0.2613,1.235
312.911004,1.0767,-0.7505,0.0487,1.313
312.921819,1.5899,0.1042,0.1695,1.602
312.930960,1.4389,0.0797,0.1609,1.450
312.943258,0.4850,-1.3054,0.7937,1.603
312.951114,1.0679,-0.1471,-0.4240,1.158
312.963646,0.9311,0.2485,-0.9593,1.360
312.972244,0.6967,0.8010,-0.8101,1.335
312.981246,0.5688,1.1269,-1.8412,2.232
313.000572,0.2174,0.6514,0.5172,0.860
313.001621,0.2058,0.4055,-1.4169,1.488
313.013857,0.2086,0.0826,-0.7296,0.763
313.022105,0.5054,-0.0654,-0.5764,0.769
313.033719,0.5618,-0.3675,-1.7878,1.910
313.087157,0.5412,-0.3026,-1.1101,1.272
313.088224,0.5379,-0.2983,-1.1101,1.269
313.088499,0.5321,-0.2914,-1.1102,1.265
313.089043,0.5219,-0.2858,-1.1104,1.260
313.089309,0.5100,-0.2792,-1.1107,1.254
313.096479,0.0681,0.1980,0.1482,0.257
313.102339,-0.0250,0.2400,0.1454,0.282
313.111108,-0.0942,0.2653,-0.0417,0.285
313.121752,-0.1139,0.1995,0.0179,0.230
313.132129,-0.1885,0.2505,-0.0710,0.321
313.141126,-0.1928,0.2407,-0.0714,0.317
313.150744,-0.4057,-0.0059,-0.2201,0.462
313.162198,-0.5008,-0.0281,-0.2109,0.544
313.170822,-0.5314,-0.3830,-0.3861,0.760
313.180698,-0.3537,-0.7586,-0.3264,0.898
313.192260,0.1846,-0.7382,-2.0648,2.201
313.202528,0.2097,-0.7678,-2.0643,2.212
313.217717,-0.4497,-0.8533,-2.9946,3.146
313.221614,-0.6328,-0.2798,1.0424,1.251
313.230537,-0.5309,0.0476,0.8368,0.992
313.241691,-0.3676,-0.0153,0.3201,0.488
313.250724,-0.5017,-0.1523,0.5549,0.763
313.263869,-0.7223,-0.0797,1.0077,1.242
313.270380,-0.9746,-0.1570,-0.0599,0.989
313.280487,-0.9399,-0.3457,0.3762,1.070
313.291342,-0.9524,-0.3745,0.5182,1.147
313.300339,-0.9240,-0.3817,0.1910,1.018
313.310949,-0.8060,-0.4101,-0.2608,0.941
313.321306,-0.6366,-0.3817,1.0019,1.247
313.331653,-0.4380,-0.2710,0.2727,0.583
313.340303,-0.4311,-0.3031,0.8341,0.987
313.349870,-0.4599,-0.1705,1.0199,1.132
313.360780,-0.3642,-0.0354,0.8395,0.916
313.370350,-0.2203,-0.1882,0.7814,0.833
313.381935,-0.0927,0.2089,0.0196,0.229
313.390188,-0.1862,0.2355,0.2873,0.416
313.427436,-0.2027,0.2376,-0.2348,0.391
313.428548,-0.1676,0.2372,-0.2321,0.372
313.428827,-0.1314,0.2333,-0.2293,0.353
313.462807,0.0208,0.8739,0.4822,0.998
313.463796,0.0532,0.8656,0.4850,0.994
313.464188,0.0825,0.8532,0.4875,0.986
313.464629,0.1425,0.8541,0.2938,0.914
313.470390,0.3472,0.7640,0.1935,0.861
313.480305,0.4379,0.4672,-0.0388,0.642
313.488951,0.4746,0.3162,0.3729,0.681
313.499527,0.5093,0.3425,-0.1086,0.623
313.509228,0.5170,0.3155,-0.1076,0.615
313.519923,0.7094,0.1625,0.3526,0.809
313.529722,1.0826,-0.1019,0.8122,1.357
313.539591,1.0784,-0.3295,0.4883,1.229
313.549865,0.8140,-0.5017,0.3356,1.013
313.562180,0.7364,-0.5844,0.0583,0.942
313.568982,0.7938,-0.6297,-0.1186,1.020
313.580799,0.9473,-0.5579,-0.1641,1.112
313.590159,0.8773,-0.7197,-0.2363,1.159
313.601435,1.4714,-0.4963,-0.6684,1.691
313.612402,1.5792,-0.5303,0.2829,1.690
313.619697,1.0649,-0.6355,-0.7968,1.474
313.629466,1.0961,-0.4463,-1.2395,1.714
313.640954,1.0727,-0.4367,-1.2419,1.698
313.649958,1.0195,-0.3730,-1.5462,1.889
313.661679,0.9789,-0.1323,-0.7183,1.221
313.669862,0.8661,-0.2407,-0.8364,1.228
313.680304,0.8102,-0.4176,-0.8493,1.246
313.688957,0.6724,-0.4885,-0.3760,0.912
313.701204,0.5136,-0.5570,-0.5776,0.953
313.711886,0.3853,-0.5342,-0.4631,0.805
313.719642,0.2046,-0.4705,-0.7075,0.874
313.730530,0.1427,-0.3395,-0.4848,0.609
313.740073,-0.0198,-0.3144,-0.5947,0.673
313.749529,-0.1552,-0.1408,-0.4602,0.506
313.760424,-0.2512,-0.0855,-0.2082,0.337
313.820527,-0.5479,0.0011,-0.0063,0.548
313.821702,-0.5837,0.0089,-0.0078,0.584
313.822025,-0.6161,0.0147,-0.0090,0.616
313.822272,-0.6467,0.0216,-0.0101,0.647
313.822532,-0.6736,0.0269,-0.0110,0.674
313.823039,-0.6984,0.0310,-0.0117,0.699
313.829415,-1.7294,0.1330,-0.0578,1.736
313.840113,-2.0820,0.0604,0.4948,2.141
313.849079,-2.2094,0.0456,0.5351,2.274
313.861893,-2.1330,-0.2033,1.2339,2.473
313.869930,-0.6424,-2.1179,-0.0424,2.214
313.880166,-0.1164,-4.0777,0.8412,4.165
313.889997,-1.7496,0.1227,1.0736,2.056
313.901943,-1.8174,-0.2531,0.3968,1.877
313.909461,-0.9665,-1.6607,0.2495,1.938
313.920035,-0.7604,-1.6871,0.5859,1.941
313.929517,-0.4892,-1.4243,0.6399,1.636
313.939674,-0.2802,-1.3217,0.0644,1.353
313.950170,-0.0329,-1.5625,0.7221,1.722
313.963060,0.8444,-3.4603,-1.4139,3.832
313.968951,0.7101,-1.0937,2.6420,2.946
313.979879,1.0636,0.3764,3.4259,3.607
313.989784,0.5011,1.0739,3.3929,3.594
314.000150,0.3493,0.8488,-0.6985,1.153
314.010972,0.4975,-0.8595,-1.6843,1.955
314.022157,0.4548,-0.2030,-2.0699,2.129
314.034020,0.1851,0.5338,-1.1706,1.300
314.040010,0.3030,1.7918,-0.9020,2.029
314.050299,0.5888,0.0032,0.1013,0.598
314.060074,0.3194,0.6725,1.4960,1.671
314.070011,-0.3124,1.1028,1.0451,1.551
314.079677,-0.3484,0.7476,-3.1272,3.234
314.090386,-0.3189,1.7796,-3.8694,4.271
314.104398,-0.2181,-0.3951,-1.4699,1.538
314.109996,0.3674,-1.2154,-0.4850,1.359
314.120154,0.5155,-0.2815,-0.7347,0.941
314.133083,0.5535,0.7271,-1.3653,1.643
314.190371,-0.1495,1.0489,-2.3636,2.590
314.191362,-0.1710,1.1461,-2.3459,2.617
314.191869,-0.2037,1.2334,-2.3314,2.645
314.192351,-0.2609,1.3132,-2.3219,2.680
314.192799,-0.3421,1.4040,-2.3123,2.727
314.193260,-0.4329,1.5209,-2.2955,2.787
314.204339,-1.3395,1.4409,-0.1318,1.972
314.208900,0.8423,0.1794,-1.2676,1.533
314.219008,0.9514,-1.1342,0.2403,1.500
314.229646,-0.4291,1.6604,0.4344,1.769
314.238818,0.7094,0.2891,0.0197,0.766
314.250960,0.2169,-1.6331,0.3498,1.684
314.259764,-3.9860,-3.1997,4.9954,7.147
314.269394,0.0804,1.1889,1.2068,1.696
314.281237,3.0626,0.8092,-7.0583,7.737
314.289471,3.1038,0.8478,-7.0389,7.739
314.304729,-1.2472,-1.5793,1.2672,2.378
314.308266,-1.1164,-0.9305,0.4539,1.523
314.320915,-1.0361,-1.4898,1.6215,2.434
314.332209,-1.2095,-1.9689,0.0778,2.312
314.340600,-0.7690,-0.7328,-0.5428,1.193
314.348437,-0.7275,0.0346,0.7016,1.011
314.362423,-0.4053,-2.2783,0.2252,2.325
314.369036,-0.4329,-1.8785,-0.2778,1.948
314.378520,-1.1318,0.4622,1.3660,1.833
314.387555,-0.0392,-1.4618,-0.3074,1.494
314.397842,-0.1717,-0.9156,0.5424,1.078
314.407623,-0.5596,0.5284,1.2903,1.502
314.417554,-0.0656,-0.6738,0.5731,0.887
314.429451,-0.0108,-0.5961,0.6195,0.860
314.438193,0.0174,-1.2654,-0.6174,1.408
314.449107,-0.3810,-0.4380,-0.5621,0.808
314.458230,-0.3459,-0.3584,-0.5134,0.715
314.472594,-0.1108,-0.5181,0.2674,0.593
314.481205,-0.8143,-1.1199,0.0769,1.387
314.488368,0.0810,-1.0413,0.3961,1.117
314.510046,0.0906,-1.1594,0.9907,1.528
314.510295,-0.5359,-2.8098,-0.2364,2.870
314.565123,-0.9499,-0.3519,1.8908,2.145
314.565799,-0.9674,-0.2444,1.9586,2.198
314.566068,-0.9666,-0.1384,2.0299,2.253
314.566233,-0.9458,-0.0484,2.0951,2.299
314.566343,-0.9338,0.0426,2.1612,2.355
314.570459,0.6131,0.1472,1.1932,1.350
314.578280,0.4387,-0.1185,1.2174,1.299
314.588778,0.6067,-0.1389,1.0712,1.239
314.603179,0.6151,-0.4570,0.3301,0.834
314.608564,-0.1450,-0.3318,0.1514,0.392
314.618725,-1.0473,-0.0928,0.7553,1.295
314.628615,-1.0579,-0.1999,-0.2655,1.109
314.638837,-1.7168,0.9973,1.8799,2.734
314.648693,-0.5637,0.5760,-0.6748,1.051
314.658316,-0.5501,0.5928,-0.6584,1.043
314.669512,0.1706,0.7406,1.4046,1.597
314.677784,1.1607,-0.2162,-0.8703,1.467
314.688204,0.6041,0.0819,0.4975,0.787
314.705304,1.7398,1.5997,6.5358,6.950
314.707524,4.0678,2.1323,4.4783,6.415
314.722023,3.0612,2.4502,-0.1645,3.924
314.726904,-0.6448,3.1945,-0.8375,3.365
314.738093,-2.2777,2.3586,-0.6448,3.342
314.747465,-1.8732,1.3797,-0.6482,2.415
314.763785,-1.1780,0.1850,-0.7667,1.418
314.767374,-0.4328,-0.8911,-0.6667,1.194
314.777261,-0.8481,-1.3858,-2.7363,3.182
314.787118,-1.9076,-2.4733,-1.4683,3.451
314.803777,-2.3399,0.1101,3.3934,4.123
314.807478,-0.5943,-1.5618,-1.2570,2.091
314.818440,-0.7412,-0.2313,1.3455,1.553
314.827877,-1.2518,-1.2913,-2.0322,2.714
314.838526,-0.9769,-0.9595,-1.4879,2.022
314.849901,-0.0843,-1.2884,-1.2079,1.768
314.858145,0.3026,-0.4035,1.0927,1.203
314.868855,0.7703,-0.9066,1.1131,1.629
314.907232,0.8882,-0.7058,1.0237,1.528
314.908336,0.8660,-0.7229,1.0020,1.509
314.908620,0.8187,-0.7466,0.9675,1.471
314.938911,-3.3514,1.6399,-1.3829,3.979
314.939992,-3.4444,1.5892,-1.4508,4.061
314.940284,-3.5143,1.5207,-1.5259,4.122
314.940505,-3.5549,1.4370,-1.6042,4.156
314.948754,-0.1931,1.3902,-2.8310,3.160
314.960627,1.4316,2.2747,-2.9762,4.010
314.968081,1.8348,1.7768,-2.9153,3.876
314.979599,16.2774,19.5770,35.5098,43.694
314.992742,-2.2866,-2.9878,-10.8954,11.527
315.006715,-0.4329,-0.0190,-8.2806,8.292
315.008325,1.9517,2.8199,1.6261,3.795
315.021534,1.8546,1.1944,0.6544,2.301
315.029470,2.1997,1.9929,-0.3248,2.986
315.037709,1.5402,1.9236,-1.9975,3.172
315.047262,0.9238,1.8470,-0.9684,2.281
315.058763,0.1974,0.5328,-1.1835,1.313
315.066871,0.0025,0.6227,-0.4072,0.744
315.077624,0.1276,0.7186,1.2521,1.449
315.087765,0.9916,0.7536,1.3620,1.846
315.097791,-0.2659,-0.8989,-0.2980,0.984
315.109056,-0.0808,-0.4015,0.8677,0.959
315.120964,-0.9141,-1.5797,-0.0368,1.826
315.128095,-1.0196,-0.6970,0.7840,1.463
315.137685,-0.1150,1.4168,2.9738,3.296
315.151395,-0.1326,1.3538,2.9377,3.237
315.157632,0.2827,1.0549,1.7925,2.099
315.167932,0.4399,-0.3602,-1.0169,1.165
315.179031,0.2596,-0.9745,-0.8031,1.289
315.188759,0.4231,-1.0573,-0.1862,1.154
315.209611,0.0753,-2.2138,0.9344,2.404
315.211277,0.5388,-0.6317,-0.1462,0.843
315.222821,0.3416,-1.2071,-0.0318,1.255
315.229603,0.5828,-1.0857,0.3249,1.274
315.238174,0.3264,-0.6684,1.1454,1.366
315.248680,-0.2910,-0.5530,1.5424,1.664
315.313706,-0.5413,-0.5474,-0.5238,0.931
315.315129,-0.5059,-0.5587,-0.5244,0.918
315.315419,-0.4638,-0.5584,-0.5187,0.892
315.315697,-0.4338,-0.5519,-0.5117,0.869
315.315978,-0.4166,-0.5418,-0.5048,0.850
315.316266,-0.4087,-0.5286,-0.4977,0.833
315.319122,-0.3687,-0.4721,1.1805,1.324
315.328172,-0.6834,-0.2644,1.4691,1.642
315.340068,-1.1458,-0.2480,0.4316,1.249
315.347590,-0.6970,-0.3253,-0.1088,0.777
315.358487,-0.1127,-0.3045,-0.6661,0.741
315.367546,0.6103,-0.0766,-0.7783,0.992
315.393470,0.3854,0.0560,-0.8021,0.892
315.394155,0.3851,0.0573,-0.8016,0.891
315.397269,-0.1621,-0.1601,-1.3015,1.321
315.408877,0.0972,-0.5423,-0.8847,1.042
315.419815,0.1153,-0.5357,-0.3808,0.667
315.427683,-0.6546,-1.3403,0.8221,1.703
315.437774,-0.1381,-1.0561,-0.2054,1.085
315.446608,-0.1154,-1.0151,-0.1826,1.038
315.456461,1.2886,-0.9683,-0.3870,1.658
315.468033,1.8980,-1.0529,0.1736,2.177
315.477302,2.6815,-0.2533,-0.7393,2.793
315.491240,1.9429,-0.4584,-0.4100,2.038
315.497907,-0.1201,-0.6710,0.4182,0.800
315.508077,-1.8365,-0.3682,0.3497,1.905
315.519765,-2.5607,-0.6154,0.0136,2.634
315.526738,-2.6315,-0.6593,-0.2989,2.729
315.537588,-2.4355,-0.5812,0.1577,2.509
315.547184,-2.2881,-0.4367,0.1380,2.334
315.558465,-2.0387,-0.3245,-0.5319,2.132
315.568833,-1.6399,-0.5978,-0.7814,1.912
315.577730,-1.1186,-0.4108,-1.1587,1.662
315.588945,-1.6868,0.0868,-1.3347,2.153
315.596373,-1.2089,-1.1631,-1.4923,2.245
315.607252,1.3484,-1.3076,-1.7557,2.571
315.619189,1.3509,-0.9383,-1.4947,2.223
315.673132,0.0481,-0.1651,0.0103,0.172
315.674453,0.0854,-0.1551,0.0219,0.178
315.675034,0.1294,-0.1481,0.0335,0.200
315.675315,0.1639,-0.1490,0.0395,0.225
315.675560,0.1964,-0.1580,0.0412,0.255
315.679332,-0.9628,0.8972,0.9980,1.652
315.686146,-1.0842,0.7990,1.0016,1.678
315.697684,-0.7162,0.2796,3.6824,3.762
315.709319,0.5005,0.9287,1.9075,2.180
315.725529,0.8619,0.6344,0.9529,1.433
315.726813,1.9810,1.1370,0.7254,2.396
315.737109,2.0496,1.3406,1.2091,2.731
315.748841,1.4674,1.4669,1.8711,2.794
315.756903,-1.1544,-0.2434,2.6315,2.884
315.766069,-3.2004,-0.1522,4.7955,5.767
315.776502,-1.9668,1.7747,2.9099,3.935
315.787112,-0.4791,0.7210,0.6893,1.107
315.795433,-0.6508,-0.4399,1.7595,1.927
315.807112,0.2760,0.0637,0.9985,1.038
315.815929,0.3254,-0.1755,0.9404,1.010
315.825727,1.5729,-0.1255,0.3733,1.621
315.836711,2.2294,-0.3626,0.6649,2.355
315.846423,2.2148,-0.3608,1.2725,2.580
315.857147,2.1794,-0.5812,1.2223,2.565
315.867037,0.7704,0.0388,0.6454,1.006
315.876562,-1.0886,0.3962,0.5384,1.277
315.886299,-2.1776,0.7325,0.0957,2.299
315.897313,-2.2666,0.4514,-0.6422,2.399
315.907668,-1.8197,0.2472,-0.6590,1.951
315.916797,-0.9156,0.4648,-0.2799,1.064
315.928524,0.2343,0.5920,-0.0675,0.640
315.942172,0.8475,0.2269,0.2667,0.917
315.947060,0.7440,0.0264,0.4982,0.896
315.956741,0.9178,0.3333,0.0991,0.981
315.967060,1.3257,0.7968,-0.1914,1.559
315.977256,1.4270,1.1080,-0.1701,1.815
316.012114,1.3544,1.3381,0.3102,1.929
316.013217,1.2486,1.1707,0.3087,1.739
316.013535,1.1255,1.0042,0.3079,1.540
316.041947,2.2955,-0.2136,1.6308,2.824
316.042871,2.1439,-0.4067,1.6398,2.730
316.043269,1.9770,-0.6216,1.6574,2.654
316.046985,4.2784,-1.8349,1.0407,4.770
316.058016,5.9251,-1.5684,1.5324,6.318
316.066867,7.3627,0.0694,2.2936,7.712
316.077032,7.9105,1.0429,2.4821,8.356
316.086838,7.0812,1.0449,2.2061,7.490
316.096409,5.6233,0.7954,1.5800,5.895
316.108247,3.8939,0.6667,0.3851,3.969
316.116244,1.8632,0.6663,-1.6264,2.561
316.128079,0.3766,0.8545,-3.3593,3.487
316.142006,-0.5074,1.0097,-5.0062,5.132
316.147219,-0.6634,0.6937,-5.3757,5.461
316.160458,0.2820,0.3005,-5.4690,5.485
316.165566,1.0466,0.1280,-4.3785,4.504
316.177102,1.4448,-0.0207,-2.9000,3.240
316.186466,1.4598,0.2293,-1.2796,1.955
316.197313,0.8763,0.2659,-0.5079,1.047
316.208071,0.1407,0.1675,-0.3019,0.373
316.217427,-0.1804,0.1356,-0.3565,0.422
316.228571,-0.3366,0.0839,-0.2780,0.445
316.244038,-0.3210,1.1082,-0.7433,1.372
316.246453,-0.3103,0.5856,-0.8176,1.052
316.260743,-0.0135,0.1641,-1.7909,1.798
316.265099,0.1330,0.2651,-2.1527,2.173
316.276802,0.3694,0.2635,-2.3605,2.404
316.286881,0.3399,0.5223,-1.8646,1.966
316.297362,-0.1476,0.5564,-0.9467,1.108
316.312828,-0.4453,0.3745,-0.2709,0.642
316.316378,-0.0539,0.5933,0.5413,0.805
316.327457,0.5123,0.4758,1.2544,1.436
316.343493,0.3928,0.4733,1.3224,1.458
316.345624,1.6559,0.5589,0.1914,1.758
316.416441,-1.3470,0.0726,-3.5740,3.820
316.417929,-1.2896,0.0148,-3.5513,3.778
316.418474,-1.2263,-0.0457,-3.5280,3.735
316.421234,-1.1786,-0.0915,-3.5095,3.703
316.421753,-1.1517,-0.1075,-3.5085,3.694
316.422250,-1.1187,-0.1038,-3.5298,3.704
316.422905,-1.0726,-0.0849,-3.5727,3.731
316.429261,1.3470,-0.7117,-3.2496,3.589
316.438318,2.6598,-0.7192,-3.1911,4.216
316.445710,2.8988,-1.3208,-3.5259,4.752
316.462224,1.7850,-1.9315,-3.6884,4.530
316.464959,0.1916,-2.4060,-4.5283,5.131
316.476004,-1.2029,-1.6464,-4.7804,5.197
316.485756,-2.9885,-1.2008,-4.1007,5.214
316.495467,-4.5338,-1.5285,-3.0631,5.681
316.505366,-5.1707,-1.7165,-2.3192,5.921
316.516620,-5.1980,-2.0762,-2.4853,6.124
316.527011,-4.4969,-2.4723,-2.3822,5.658
316.538397,-2.9619,-2.3736,-2.4197,4.501
316.546935,-0.9825,-2.2771,-3.4325,4.235
316.559985,0.2677,-1.9164,-3.1046,3.658
316.565126,0.5979,-1.6559,-2.5965,3.137
316.575928,0.2181,-1.8203,-2.2285,2.886
316.586290,-0.6256,-1.8601,-2.1010,2.875
316.595024,-1.5104,-1.5438,-2.2316,3.106
316.607770,-2.2008,-1.2882,-2.3353,3.458
316.616384,-2.1488,-1.1698,-2.3946,3.423
316.632374,-2.2108,-1.0076,-2.0993,3.211
316.636392,-1.6114,-0.9559,-1.8756,2.651
316.645852,-1.1447,-1.0790,-1.8541,2.432
316.656799,-0.9590,-1.2640,-1.8725,2.454
316.666169,-0.8619,-1.1572,-1.9120,2.395
316.677303,-0.4385,-2.1383,-2.7498,3.511
316.685310,0.0375,-1.6682,-2.3481,2.881
316.694708,0.2507,-0.8635,-1.8890,2.092
316.711154,0.0278,-0.6915,-1.0269,1.238
316.723939,-0.4499,-1.1299,-0.2620,1.244
316.781165,0.1526,-1.6168,0.2182,1.639
316.782317,-0.0019,-1.4698,0.1650,1.479
316.782836,-0.1219,-1.3318,0.1201,1.343
316.783078,-0.1880,-1.2015,0.0812,1.219
316.783301,-0.1994,-1.0777,0.0468,1.097
316.783517,-0.1610,-0.9585,0.0156,0.972
316.784790,-0.0029,-0.9374,-0.4076,1.022
316.795449,-0.2031,-1.1179,-0.2843,1.171
316.811676,-0.1399,-0.8631,-0.0276,0.875
316.816072,-0.0388,-0.5053,0.2302,0.557
316.825480,0.3143,-0.4297,0.6111,0.810
316.835614,0.7787,-0.5346,1.0101,1.383
316.846298,1.2962,-0.4916,1.2646,1.876
316.862806,1.3107,-0.1887,1.8083,2.241
316.864442,1.3716,-0.0942,1.7946,2.261
316.874911,0.9692,0.0851,1.9583,2.187
316.884903,1.0718,0.1443,1.9541,2.233
